GUEST,,,
GuestShowDateTime,Club,MetricToShow,Sum of Number_Guest
46013,AMY,Sales,1
46013,BDS,Media,3
46013,BDS,OL,3
46013,BDS,Referral (MKT),2
46013,BDS,Sales,5
46013,BDS,TM,1
46013,CPT,OL,4
46013,CPT,Referral (MKT),1
46013,CPT,Sales,1
46013,CPT,TM,2
46013,CTC,OL,3
46013,CTC,Referral (MKT),2
46013,CTC,Sales,3
46013,CTC,TM,1
46013,CVC,LWT (Live Well Together),1
46013,CVC,Media,2
46013,CVC,OL,2
46013,CVC,PNS,1
46013,CVC,Referral (MKT),1
46013,CVC,Sales,5
46013,CVC,TM,24
46013,DNG,OL,20
46013,DNG,PNS,1
46013,DNG,Referral (MKT),1
46013,DNG,Sales,12
46013,DNG,TM,30
46013,FDC,Media,2
46013,FDC,Referral (MKT),3
46013,FDC,Sales,6
46013,FDC,TM,1
46013,GDC,Media,2
46013,GDC,PNS,1
46013,GDC,Referral (MKT),2
46013,GMC,Referral (MKT),1
46013,GMC,Sales,6
46013,GVC,Media,1
46013,GVC,OL,7
46013,GVC,Referral (MKT),2
46013,GVC,Sales,1
46013,HDC,OL,1
46013,HDC,Referral (MKT),2
46013,HDC,Sales,4
46013,HDY,OL,3
46013,HDY,Referral (MKT),3
46013,HDY,Sales,3
46013,HVP,OL,2
46013,HVP,Referral (MKT),1
46013,HVP,Sales,5
46013,JVJ,Referral (MKT),1
46013,JVJ,Sales,3
46013,LMC,OL,1
46013,LMC,Referral (MKT),2
46013,LMC,Sales,9
46013,MAC,OL,4
46013,MAC,Referral (MKT),2
46013,MAC,Sales,2
46013,MAC,TM,7
46013,MPC,OL,2
46013,MPC,PNS,1
46013,MPC,Sales,19
46013,NTC,Media,3
46013,NTC,OL,7
46013,NTC,Referral (MKT),1
46013,NTC,Sales,6
46013,NTC,TM,7
46013,PBH,OL,1
46013,PBH,Sales,2
46013,PCH,OL,7
46013,PCH,Referral (MKT),11
46013,PCH,Sales,1
46013,PCH,TM,1
46013,PCO,OL,2
46013,PCO,Referral (MKT),3
46013,PCO,Sales,4
46013,PPC,Referral (MKT),1
46013,PPC,Sales,7
46013,PPC,TM,1
46013,RCC,OL,8
46013,RCC,Referral (MKT),3
46013,RCC,Sales,3
46013,RCC,TM,5
46013,SCC,Referral (MKT),6
46013,SCC,Sales,4
46013,SCC,TM,1
46013,SCT,OL,7
46013,SCT,Referral (MKT),10
46013,SCT,Sales,6
46013,SCT,TM,2
46013,TCM,OL,7
46013,TCM,Sales,4
46013,TCM,TM,2
46013,TDC,OL,3
46013,TDC,Referral (MKT),2
46013,TDC,Sales,7
46013,TDU,Media,3
46013,TDU,OL,3
46013,TDU,Referral (MKT),2
46013,TDU,Sales,4
46013,TTC,OL,4
46013,TTC,Referral (MKT),2
46013,TTC,Sales,6
46013,VSC,OL,3
46013,VSC,PNS,1
46013,VSC,Referral (MKT),6
46013,VSC,Sales,8
46013,VSC,TM,3
46013,VTC,Media,1
46013,VTC,OL,5
46013,VTC,Referral (MKT),4
46013,VTC,Sales,5
46013,VTC,TM,1
46013,VVO,LWT (Live Well Together),3
46013,VVO,Media,1
46013,VVO,OL,1
46013,VVO,PNS,5
46013,VVO,Referral (MKT),3
46013,VVO,Sales,1
46013,WPC,OL,2
46013,WPC,PNS,1
46013,WPC,Referral (MKT),1
46013,WPC,Sales,7
46013,WPC,TM,1
46014,AMU,Media,1
46014,AMU,Referral (MKT),3
46014,AMU,TM,1
46014,AMY,OL,4
46014,AMY,Referral (MKT),3
46014,AMY,Sales,2
46014,BDS,Media,1
46014,BDS,OL,1
46014,BDS,Referral (MKT),6
46014,BDS,Sales,3
46014,CPT,Media,2
46014,CPT,OL,2
46014,CPT,Referral (MKT),3
46014,CPT,Sales,1
46014,CTC,OL,2
46014,CTC,Referral (MKT),8
46014,CTC,Sales,4
46014,CTC,TM,1
46014,CVC,Media,3
46014,CVC,OL,3
46014,CVC,Referral (MKT),5
46014,CVC,Sales,5
46014,CVC,TM,17
46014,DNG,Media,1
46014,DNG,OL,16
46014,DNG,Referral (MKT),4
46014,DNG,Sales,4
46014,DNG,TM,32
46014,FDC,OL,3
46014,FDC,Sales,3
46014,FDC,TM,1
46014,GDC,Media,1
46014,GDC,OL,1
46014,GMC,Referral (MKT),2
46014,GMC,Sales,3
46014,GVC,OL,2
46014,GVC,Referral (MKT),1
46014,GVC,Sales,4
46014,HDC,OL,2
46014,HDC,TM,1
46014,HDY,Media,1
46014,HDY,OL,5
46014,HDY,Referral (MKT),5
46014,HDY,Sales,2
46014,HVP,Media,1
46014,HVP,Referral (MKT),6
46014,HVP,Sales,6
46014,JVJ,OL,2
46014,LMC,Media,2
46014,LMC,OL,1
46014,LMC,Referral (MKT),1
46014,LMC,Sales,3
46014,LTC,Sales,1
46014,MAC,OL,7
46014,MAC,PNS,1
46014,MAC,TM,1
46014,MPC,OL,5
46014,MPC,Referral (MKT),2
46014,MPC,Sales,8
46014,MPC,TM,2
46014,NTC,OL,8
46014,NTC,Referral (MKT),4
46014,NTC,Sales,12
46014,NTC,TM,6
46014,PBH,OL,2
46014,PBH,Sales,5
46014,PCH,OL,10
46014,PCH,PNS,1
46014,PCH,Referral (MKT),7
46014,PCH,Sales,2
46014,PCH,TM,5
46014,PCO,Media,1
46014,PCO,OL,4
46014,PCO,Referral (MKT),1
46014,PCO,Sales,2
46014,PPC,OL,2
46014,PPC,Referral (MKT),1
46014,PPC,Sales,9
46014,RCC,OL,10
46014,RCC,PNS,1
46014,RCC,Referral (MKT),13
46014,RCC,Sales,2
46014,RCC,TM,2
46014,SCC,OL,3
46014,SCC,Sales,11
46014,SCT,OL,5
46014,SCT,Referral (MKT),2
46014,SCT,Sales,5
46014,SCT,TM,3
46014,TCM,OL,4
46014,TCM,PNS,4
46014,TCM,Referral (MKT),3
46014,TCM,Sales,4
46014,TDC,Media,1
46014,TDC,OL,3
46014,TDC,Referral (MKT),4
46014,TDC,Sales,1
46014,TDC,TM,1
46014,TDU,Media,3
46014,TDU,OL,3
46014,TDU,Referral (MKT),1
46014,TDU,Sales,5
46014,TTC,LWT (Live Well Together),1
46014,TTC,OL,1
46014,TTC,Sales,2
46014,TTC,TM,1
46014,VSC,Media,1
46014,VSC,OL,2
46014,VSC,Referral (MKT),13
46014,VSC,Sales,2
46014,VSC,TM,2
46014,VTC,OL,12
46014,VTC,PNS,2
46014,VTC,Referral (MKT),1
46014,VTC,TM,2
46014,VVO,OL,4
46014,VVO,PNS,1
46014,VVO,Referral (MKT),1
46014,VVO,Sales,3
46014,VVO,TM,2
46014,WPC,OL,2
46014,WPC,Referral (MKT),3
46014,WPC,Sales,6
46015,AMU,OL,1
46015,AMU,PNS,1
46015,AMU,Referral (MKT),4
46015,AMU,Sales,1
46015,AMU,TM,5
46015,AMY,Media,1
46015,AMY,OL,4
46015,AMY,Referral (MKT),2
46015,AMY,Sales,3
46015,BDS,OL,4
46015,BDS,Referral (MKT),4
46015,BDS,Sales,1
46015,BDS,TM,1
46015,CPT,Media,1
46015,CPT,OL,4
46015,CPT,PNS,2
46015,CPT,Referral (MKT),5
46015,CPT,Sales,1
46015,CPT,TM,1
46015,CTC,OL,1
46015,CTC,Referral (MKT),2
46015,CTC,Sales,6
46015,CTC,TM,1
46015,CVC,Media,3
46015,CVC,OL,16
46015,CVC,Sales,3
46015,CVC,TM,16
46015,DNG,Media,2
46015,DNG,OL,25
46015,DNG,Referral (MKT),6
46015,DNG,Sales,11
46015,DNG,TM,24
46015,FDC,Media,1
46015,FDC,OL,1
46015,FDC,Referral (MKT),2
46015,FDC,Sales,2
46015,GDC,Media,1
46015,GDC,OL,2
46015,GDC,TM,4
46015,GMC,OL,1
46015,GMC,Referral (MKT),5
46015,GMC,Sales,4
46015,GVC,OL,5
46015,GVC,Sales,1
46015,HDC,OL,4
46015,HDC,Referral (MKT),2
46015,HDC,Sales,1
46015,HDC,TM,1
46015,HDY,OL,3
46015,HDY,Referral (MKT),7
46015,HDY,Sales,2
46015,HDY,TM,1
46015,HVP,Media,4
46015,HVP,Referral (MKT),4
46015,HVP,Sales,3
46015,JVJ,Sales,1
46015,JVJ,TM,1
46015,LMC,OL,2
46015,LMC,Referral (MKT),2
46015,LMC,Sales,9
46015,MAC,OL,4
46015,MAC,Referral (MKT),3
46015,MAC,TM,1
46015,MPC,OL,2
46015,MPC,Referral (MKT),2
46015,MPC,Sales,4
46015,NTC,OL,4
46015,NTC,Referral (MKT),3
46015,NTC,Sales,2
46015,NTC,TM,8
46015,PBH,OL,1
46015,PBH,Sales,5
46015,PBH,TM,1
46015,PCH,OL,9
46015,PCH,Referral (MKT),18
46015,PCH,Sales,3
46015,PCH,TM,6
46015,PCO,OL,2
46015,PCO,Referral (MKT),6
46015,PCO,Sales,4
46015,PPC,Media,1
46015,PPC,OL,1
46015,PPC,Referral (MKT),2
46015,PPC,Sales,13
46015,RCC,LWT (Live Well Together),2
46015,RCC,PNS,1
46015,RCC,Referral (MKT),5
46015,RCC,Sales,5
46015,RCC,TM,1
46015,SCC,OL,2
46015,SCC,Sales,4
46015,SCT,OL,9
46015,SCT,Referral (MKT),4
46015,SCT,Sales,9
46015,TCM,OL,8
46015,TCM,Referral (MKT),2
46015,TCM,Sales,5
46015,TDC,OL,6
46015,TDC,PNS,1
46015,TDC,Referral (MKT),4
46015,TDC,Sales,10
46015,TDU,Media,1
46015,TDU,OL,2
46015,TDU,Referral (MKT),1
46015,TDU,Sales,5
46015,TTC,OL,3
46015,TTC,Sales,1
46015,TTC,TM,1
46015,VSC,OL,1
46015,VSC,Referral (MKT),6
46015,VSC,Sales,8
46015,VTC,OL,2
46015,VTC,Sales,4
46015,VVO,LWT (Live Well Together),2
46015,VVO,OL,4
46015,VVO,PNS,2
46015,VVO,Referral (MKT),1
46015,VVO,Sales,2
46015,WPC,OL,2
46015,WPC,Referral (MKT),6
46015,WPC,Sales,2
46015,WPC,TM,3
46016,AMU,Media,3
46016,AMU,OL,2
46016,AMU,Referral (MKT),2
46016,AMU,Sales,2
46016,AMY,Media,1
46016,AMY,OL,3
46016,AMY,Referral (MKT),3
46016,AMY,Sales,3
46016,AMY,TM,1
46016,BDS,Media,1
46016,BDS,OL,2
46016,BDS,Referral (MKT),2
46016,BDS,Sales,5
46016,CPT,LWT (Live Well Together),1
46016,CPT,OL,2
46016,CPT,Referral (MKT),1
46016,CPT,Sales,1
46016,CTC,Media,1
46016,CTC,PNS,1
46016,CTC,Referral (MKT),8
46016,CTC,Sales,6
46016,CVC,OL,1
46016,CVC,Sales,1
46016,CVC,TM,4
46016,DNG,Media,3
46016,DNG,OL,17
46016,DNG,PNS,1
46016,DNG,Referral (MKT),3
46016,DNG,Sales,3
46016,DNG,TM,21
46016,FDC,Media,4
46016,FDC,Referral (MKT),1
46016,FDC,TM,1
46016,GDC,PNS,1
46016,GDC,Referral (MKT),2
46016,GDC,Sales,1
46016,GMC,OL,2
46016,GMC,Referral (MKT),2
46016,GMC,Sales,9
46016,GVC,Referral (MKT),2
46016,GVC,Sales,3
46016,GVC,TM,2
46016,HDC,LWT (Live Well Together),2
46016,HDC,OL,2
46016,HDY,OL,4
46016,HDY,PNS,2
46016,HDY,Referral (MKT),5
46016,HDY,Sales,6
46016,HDY,TM,3
46016,HVP,OL,1
46016,HVP,Referral (MKT),3
46016,HVP,Sales,1
46016,HVP,TM,1
46016,LMC,OL,1
46016,LMC,Referral (MKT),2
46016,LMC,Sales,1
46016,MAC,OL,8
46016,MAC,PNS,1
46016,MAC,Referral (MKT),7
46016,MAC,Sales,2
46016,MPC,OL,1
46016,MPC,Referral (MKT),2
46016,MPC,Sales,4
46016,NTC,Media,1
46016,NTC,OL,7
46016,NTC,PNS,1
46016,NTC,Referral (MKT),3
46016,NTC,Sales,2
46016,NTC,TM,5
46016,PBH,Media,2
46016,PBH,OL,2
46016,PBH,Sales,3
46016,PCH,OL,17
46016,PCH,Referral (MKT),14
46016,PCH,Sales,2
46016,PCO,OL,1
46016,PCO,Referral (MKT),2
46016,PCO,Sales,7
46016,PCO,TM,1
46016,PPC,Media,1
46016,PPC,Referral (MKT),3
46016,PPC,Sales,15
46016,RCC,OL,1
46016,RCC,PNS,1
46016,RCC,Referral (MKT),16
46016,RCC,Sales,6
46016,SCC,Media,1
46016,SCC,OL,4
46016,SCC,Referral (MKT),3
46016,SCC,Sales,6
46016,SCC,TM,1
46016,SCT,OL,7
46016,SCT,Referral (MKT),8
46016,SCT,Sales,10
46016,TCM,OL,5
46016,TCM,Referral (MKT),2
46016,TCM,Sales,5
46016,TDC,LWT (Live Well Together),1
46016,TDC,Media,1
46016,TDC,OL,4
46016,TDC,Referral (MKT),2
46016,TDC,Sales,3
46016,TDC,TM,1
46016,TDU,Media,1
46016,TDU,OL,1
46016,TDU,Referral (MKT),3
46016,TDU,Sales,6
46016,TTC,Media,1
46016,TTC,Referral (MKT),4
46016,TTC,Sales,8
46016,VSC,OL,2
46016,VSC,Referral (MKT),11
46016,VSC,Sales,2
46016,VSC,TM,1
46016,VTC,OL,7
46016,VTC,Referral (MKT),5
46016,VTC,Sales,2
46016,VTC,TM,1
46016,VVO,LWT (Live Well Together),1
46016,VVO,OL,4
46016,VVO,Referral (MKT),2
46016,VVO,Sales,3
46016,VVO,TM,1
46016,WPC,Referral (MKT),5
46017,AMU,Media,5
46017,AMU,OL,3
46017,AMU,PNS,1
46017,AMU,Referral (MKT),3
46017,AMY,Media,2
46017,AMY,Referral (MKT),1
46017,AMY,Sales,1
46017,BDS,Media,2
46017,BDS,OL,2
46017,BDS,Referral (MKT),4
46017,BDS,Sales,7
46017,BDS,TM,1
46017,CPT,Media,1
46017,CPT,OL,3
46017,CPT,PNS,3
46017,CPT,Referral (MKT),4
46017,CPT,Sales,3
46017,CPT,TM,1
46017,CTC,OL,1
46017,CTC,Referral (MKT),10
46017,CTC,Sales,3
46017,CVC,Media,1
46017,CVC,OL,11
46017,CVC,Referral (MKT),1
46017,CVC,TM,9
46017,DNG,OL,14
46017,DNG,PNS,1
46017,DNG,Referral (MKT),1
46017,DNG,Sales,7
46017,DNG,TM,7
46017,FDC,OL,2
46017,FDC,Referral (MKT),1
46017,FDC,Sales,3
46017,FDC,TM,14
46017,GDC,LWT (Live Well Together),1
46017,GDC,Media,4
46017,GDC,Referral (MKT),5
46017,GDC,Sales,2
46017,GDC,TM,4
46017,GMC,Referral (MKT),3
46017,GMC,Sales,7
46017,GVC,Media,2
46017,GVC,OL,2
46017,GVC,Referral (MKT),2
46017,GVC,Sales,5
46017,HDC,OL,1
46017,HDC,Referral (MKT),2
46017,HDY,Media,1
46017,HDY,OL,2
46017,HDY,PNS,1
46017,HDY,Referral (MKT),9
46017,HDY,TM,1
46017,HVP,Media,3
46017,HVP,OL,3
46017,HVP,Referral (MKT),2
46017,HVP,Sales,6
46017,JVJ,Referral (MKT),1
46017,JVJ,Sales,2
46017,LMC,Media,3
46017,LMC,OL,1
46017,LMC,PNS,1
46017,LMC,Sales,6
46017,MAC,LWT (Live Well Together),1
46017,MAC,Sales,1
46017,MPC,Referral (MKT),1
46017,MPC,Sales,12
46017,MPC,TM,3
46017,NTC,OL,6
46017,NTC,Sales,6
46017,NTC,TM,4
46017,PBH,OL,7
46017,PBH,Sales,6
46017,PCH,OL,5
46017,PCH,Referral (MKT),12
46017,PCH,Sales,1
46017,PCH,TM,1
46017,PCO,Media,1
46017,PCO,OL,3
46017,PCO,Referral (MKT),5
46017,PCO,Sales,2
46017,PPC,Media,1
46017,PPC,OL,1
46017,PPC,Referral (MKT),1
46017,PPC,Sales,9
46017,RCC,OL,3
46017,RCC,Referral (MKT),9
46017,RCC,Sales,4
46017,RCC,TM,1
46017,SCC,OL,1
46017,SCC,Referral (MKT),4
46017,SCC,Sales,5
46017,SCC,TM,1
46017,SCT,OL,10
46017,SCT,Referral (MKT),4
46017,SCT,Sales,3
46017,SCT,TM,2
46017,TCM,OL,1
46017,TCM,PNS,1
46017,TCM,Referral (MKT),5
46017,TCM,Sales,2
46017,TCM,TM,1
46017,TDC,LWT (Live Well Together),1
46017,TDC,PNS,2
46017,TDC,Referral (MKT),8
46017,TDC,Sales,3
46017,TDU,Media,4
46017,TDU,PNS,1
46017,TDU,Referral (MKT),1
46017,TDU,Sales,6
46017,TTC,Media,2
46017,TTC,OL,5
46017,TTC,Sales,6
46017,TTC,TM,1
46017,VSC,LWT (Live Well Together),1
46017,VSC,Referral (MKT),4
46017,VSC,Sales,6
46017,VSC,TM,1
46017,VTC,Referral (MKT),1
46017,VTC,Sales,4
46017,VTC,TM,3
46017,VVO,OL,1
46017,VVO,PNS,3
46017,VVO,Referral (MKT),5
46017,VVO,Sales,5
46017,VVO,TM,8
46017,WPC,OL,2
46017,WPC,Referral (MKT),4
46017,WPC,Sales,3
46018,AMU,OL,1
46018,AMU,Sales,2
46018,AMY,OL,1
46018,AMY,Referral (MKT),3
46018,AMY,Sales,3
46018,BDS,Referral (MKT),1
46018,BDS,Sales,5
46018,BDS,TM,1
46018,CPT,Referral (MKT),1
46018,CPT,Sales,2
46018,CTC,Media,1
46018,CTC,OL,2
46018,CTC,Sales,5
46018,CTC,TM,1
46018,CVC,OL,5
46018,CVC,Sales,6
46018,CVC,TM,2
46018,DNG,Media,1
46018,DNG,OL,5
46018,DNG,Referral (MKT),6
46018,DNG,Sales,4
46018,DNG,TM,9
46018,FDC,Media,1
46018,FDC,OL,5
46018,FDC,Sales,2
46018,FDC,TM,17
46018,GDC,Media,1
46018,GDC,OL,1
46018,GDC,Referral (MKT),1
46018,GDC,TM,1
46018,GMC,LWT (Live Well Together),1
46018,GMC,OL,2
46018,GMC,PNS,1
46018,GMC,Referral (MKT),6
46018,GMC,Sales,9
46018,GVC,LWT (Live Well Together),1
46018,GVC,Media,1
46018,GVC,OL,1
46018,GVC,Referral (MKT),4
46018,GVC,Sales,4
46018,GVC,TM,3
46018,HDC,Sales,2
46018,HDY,PNS,1
46018,HDY,Referral (MKT),2
46018,HDY,Sales,1
46018,HDY,TM,2
46018,HVP,Media,1
46018,HVP,OL,4
46018,HVP,Referral (MKT),4
46018,HVP,Sales,1
46018,LMC,LWT (Live Well Together),1
46018,LMC,Referral (MKT),1
46018,LMC,Sales,7
46018,MAC,OL,5
46018,MAC,PNS,2
46018,MAC,Referral (MKT),5
46018,MPC,PNS,1
46018,MPC,Sales,10
46018,MPC,TM,2
46018,NTC,Media,1
46018,NTC,OL,4
46018,PBH,OL,1
46018,PBH,PNS,1
46018,PBH,Sales,1
46018,PCH,OL,9
46018,PCH,Referral (MKT),4
46018,PCH,Sales,12
46018,PCH,TM,1
46018,PCO,Media,1
46018,PCO,OL,1
46018,PCO,Referral (MKT),6
46018,PPC,Referral (MKT),2
46018,PPC,Sales,9
46018,RCC,OL,2
46018,RCC,Referral (MKT),1
46018,RCC,Sales,6
46018,RCC,TM,2
46018,SCC,Media,2
46018,SCC,OL,4
46018,SCC,Sales,5
46018,SCC,TM,1
46018,SCT,OL,1
46018,SCT,Referral (MKT),7
46018,SCT,Sales,2
46018,SCT,TM,1
46018,TCM,Media,1
46018,TCM,OL,6
46018,TCM,Referral (MKT),3
46018,TCM,Sales,10
46018,TDC,OL,4
46018,TDC,Referral (MKT),3
46018,TDC,Sales,2
46018,TDU,Media,1
46018,TDU,OL,5
46018,TDU,Referral (MKT),1
46018,TDU,Sales,5
46018,TTC,Media,2
46018,TTC,OL,2
46018,TTC,Referral (MKT),1
46018,TTC,Sales,4
46018,TTC,TM,1
46018,VSC,OL,6
46018,VSC,Referral (MKT),7
46018,VSC,Sales,10
46018,VSC,TM,1
46018,VTC,Media,2
46018,VTC,OL,4
46018,VTC,Referral (MKT),4
46018,VTC,TM,3
46018,VVO,OL,2
46018,VVO,Referral (MKT),3
46018,VVO,Sales,5
46018,VVO,TM,37
46018,WPC,OL,2
46018,WPC,Sales,3
46018,WPC,TM,2
46019,AMU,OL,1
46019,AMU,PNS,2
46019,AMU,Referral (MKT),5
46019,AMY,OL,2
46019,AMY,Referral (MKT),3
46019,AMY,Sales,1
46019,BDS,Media,4
46019,BDS,OL,2
46019,BDS,Sales,6
46019,CPT,OL,2
46019,CPT,Sales,1
46019,CTC,OL,2
46019,CTC,Referral (MKT),3
46019,CTC,Sales,7
46019,CVC,OL,8
46019,CVC,Referral (MKT),2
46019,CVC,Sales,8
46019,CVC,TM,3
46019,DNG,Media,1
46019,DNG,OL,9
46019,DNG,Referral (MKT),8
46019,DNG,Sales,7
46019,DNG,TM,14
46019,FDC,Media,2
46019,FDC,OL,2
46019,FDC,Referral (MKT),1
46019,FDC,Sales,2
46019,FDC,TM,3
46019,GDC,Media,2
46019,GDC,OL,1
46019,GDC,Referral (MKT),2
46019,GDC,Sales,1
46019,GMC,Media,1
46019,GMC,PNS,1
46019,GMC,Referral (MKT),2
46019,GMC,Sales,9
46019,GVC,OL,1
46019,GVC,Referral (MKT),3
46019,GVC,Sales,1
46019,HDC,Sales,2
46019,HDY,Media,1
46019,HDY,OL,3
46019,HDY,Referral (MKT),2
46019,HDY,Sales,2
46019,HVP,Media,1
46019,HVP,OL,2
46019,HVP,PNS,1
46019,HVP,Referral (MKT),3
46019,HVP,Sales,5
46019,LMC,PNS,1
46019,LMC,Referral (MKT),1
46019,LMC,Sales,6
46019,MAC,OL,3
46019,MAC,Referral (MKT),1
46019,MAC,Sales,1
46019,MAC,TM,1
46019,MPC,OL,1
46019,MPC,Referral (MKT),3
46019,MPC,Sales,2
46019,NTC,Media,1
46019,NTC,OL,3
46019,NTC,Referral (MKT),1
46019,NTC,Sales,6
46019,PBH,Sales,1
46019,PCH,LWT (Live Well Together),1
46019,PCH,OL,2
46019,PCH,Referral (MKT),15
46019,PCH,Sales,3
46019,PCO,Media,1
46019,PCO,Referral (MKT),12
46019,PCO,Sales,17
46019,PPC,Media,1
46019,PPC,OL,4
46019,PPC,Referral (MKT),6
46019,PPC,Sales,12
46019,RCC,OL,1
46019,RCC,PNS,1
46019,RCC,Referral (MKT),4
46019,RCC,Sales,2
46019,RCC,TM,1
46019,SCC,OL,1
46019,SCC,Referral (MKT),2
46019,SCC,Sales,6
46019,SCT,OL,2
46019,SCT,PNS,1
46019,SCT,Sales,2
46019,TCM,OL,7
46019,TCM,Referral (MKT),1
46019,TCM,Sales,6
46019,TDC,Media,1
46019,TDC,OL,2
46019,TDC,PNS,1
46019,TDC,Referral (MKT),1
46019,TDC,Sales,3
46019,TDU,Media,3
46019,TDU,OL,5
46019,TDU,Referral (MKT),1
46019,TDU,Sales,4
46019,TTC,Referral (MKT),5
46019,TTC,Sales,2
46019,VSC,LWT (Live Well Together),1
46019,VSC,OL,1
46019,VSC,PNS,1
46019,VSC,Referral (MKT),2
46019,VSC,Sales,2
46019,VSC,TM,1
46019,VTC,Media,2
46019,VTC,OL,1
46019,VTC,Referral (MKT),1
46019,VTC,Sales,2
46019,VVO,Media,2
46019,VVO,OL,1
46019,VVO,Referral (MKT),2
46019,VVO,Sales,4
46019,VVO,TM,109
46019,WPC,OL,1
46019,WPC,Referral (MKT),2
46019,WPC,Sales,3
46020,AMU,Media,1
46020,AMU,PNS,2
46020,AMU,Referral (MKT),9
46020,AMY,Media,1
46020,AMY,Referral (MKT),3
46020,AMY,Sales,4
46020,BDS,OL,6
46020,BDS,PNS,1
46020,BDS,Sales,4
46020,CPT,OL,4
46020,CPT,Referral (MKT),2
46020,CTC,Media,2
46020,CTC,OL,1
46020,CTC,PNS,1
46020,CTC,Referral (MKT),10
46020,CTC,Sales,5
46020,CVC,Media,3
46020,CVC,OL,11
46020,CVC,Sales,2
46020,CVC,TM,2
46020,DNG,Media,7
46020,DNG,OL,17
46020,DNG,Referral (MKT),8
46020,DNG,Sales,7
46020,DNG,TM,9
46020,FDC,OL,4
46020,FDC,Referral (MKT),5
46020,FDC,Sales,2
46020,GDC,Referral (MKT),1
46020,GDC,Sales,1
46020,GDC,TM,1
46020,GMC,OL,2
46020,GMC,Sales,8
46020,GVC,Media,2
46020,GVC,OL,2
46020,GVC,Referral (MKT),5
46020,GVC,Sales,3
46020,HDC,OL,5
46020,HDY,OL,4
46020,HDY,Referral (MKT),10
46020,HDY,Sales,4
46020,HDY,TM,1
46020,HVP,LWT (Live Well Together),1
46020,HVP,Media,4
46020,HVP,OL,3
46020,HVP,PNS,2
46020,HVP,Referral (MKT),8
46020,HVP,Sales,4
46020,JVJ,Referral (MKT),1
46020,JVJ,Sales,1
46020,LMC,Media,1
46020,LMC,OL,4
46020,LMC,PNS,1
46020,LMC,Referral (MKT),7
46020,LMC,Sales,5
46020,MAC,OL,4
46020,MAC,PNS,1
46020,MAC,Referral (MKT),7
46020,MAC,TM,1
46020,MPC,OL,7
46020,MPC,PNS,1
46020,MPC,Referral (MKT),5
46020,MPC,Sales,1
46020,MPC,TM,1
46020,NTC,Media,4
46020,NTC,OL,10
46020,NTC,PNS,1
46020,NTC,Referral (MKT),2
46020,NTC,Sales,3
46020,NTC,TM,2
46020,PBH,OL,4
46020,PBH,Sales,4
46020,PCH,OL,7
46020,PCH,PNS,1
46020,PCH,Referral (MKT),12
46020,PCH,Sales,2
46020,PCH,TM,1
46020,PCO,Media,3
46020,PCO,OL,6
46020,PCO,Referral (MKT),9
46020,PCO,Sales,14
46020,PPC,OL,2
46020,PPC,Referral (MKT),5
46020,PPC,Sales,10
46020,RCC,OL,4
46020,RCC,Referral (MKT),12
46020,RCC,Sales,2
46020,RCC,TM,1
46020,SCC,OL,3
46020,SCC,PNS,1
46020,SCC,Referral (MKT),4
46020,SCC,Sales,17
46020,SCC,TM,1
46020,SCT,OL,9
46020,SCT,PNS,1
46020,SCT,Referral (MKT),3
46020,SCT,Sales,1
46020,TCM,OL,5
46020,TCM,PNS,4
46020,TCM,Referral (MKT),2
46020,TCM,Sales,4
46020,TCM,TM,1
46020,TDC,LWT (Live Well Together),1
46020,TDC,OL,4
46020,TDC,Referral (MKT),10
46020,TDC,Sales,1
46020,TDU,Media,3
46020,TDU,OL,3
46020,TDU,PNS,1
46020,TDU,Referral (MKT),5
46020,TDU,Sales,3
46020,TTC,Media,1
46020,TTC,OL,5
46020,TTC,Sales,3
46020,VSC,Referral (MKT),8
46020,VSC,Sales,7
46020,VTC,Media,3
46020,VTC,OL,6
46020,VTC,Referral (MKT),5
46020,VTC,Sales,4
46020,VVO,LWT (Live Well Together),1
46020,VVO,OL,3
46020,VVO,Referral (MKT),1
46020,VVO,Sales,2
46020,VVO,TM,118
46020,WPC,OL,2
46020,WPC,PNS,2
46020,WPC,Referral (MKT),7
46020,WPC,TM,1
46021,AMU,Media,1
46021,AMU,OL,2
46021,AMU,PNS,1
46021,AMU,Referral (MKT),2
46021,AMU,Sales,1
46021,AMU,TM,1
46021,AMY,Media,1
46021,AMY,OL,3
46021,AMY,PNS,1
46021,AMY,Referral (MKT),2
46021,AMY,Sales,1
46021,AMY,TM,139
46021,BDS,Media,1
46021,BDS,OL,1
46021,BDS,Referral (MKT),1
46021,BDS,Sales,4
46021,CPT,OL,1
46021,CPT,PNS,1
46021,CPT,Referral (MKT),3
46021,CTC,Media,2
46021,CTC,OL,3
46021,CTC,PNS,1
46021,CTC,Referral (MKT),12
46021,CTC,Sales,3
46021,CTC,TM,2
46021,CVC,OL,12
46021,CVC,Referral (MKT),1
46021,CVC,Sales,6
46021,CVC,TM,3
46021,DNG,Media,2
46021,DNG,OL,12
46021,DNG,PNS,3
46021,DNG,Referral (MKT),7
46021,DNG,Sales,9
46021,DNG,TM,4
46021,FDC,Media,3
46021,FDC,Referral (MKT),4
46021,FDC,Sales,2
46021,FDC,TM,4
46021,GDC,LWT (Live Well Together),1
46021,GDC,OL,3
46021,GDC,PNS,1
46021,GDC,Referral (MKT),2
46021,GDC,TM,1
